id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
8040,0,5,5,1,0,8,3,0.25,4,3,1,12,1,0,11,0,1,0,28.47,5.6,892.7,0.05,39,0.18,49.59,159.41,0,2,4,11,0.21,16,23,10,7,14,8.33,12,FALSE
8041,4,7,6,3,2,12,4,0.18,6,2,0,25,1,0,19,0,1,0,19.23,20,7691.77,0.13,80,0.05,427.32,384.59,0,3,6,23,0.13,30,50,12,16,30,20.83,22,FALSE
8042,0,1,1,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,7.81,9,632.78,0.02,19,0.11,35.15,70.31,1,0,0,4,0.25,8,11,4,9,4,0,2,FALSE
8043,7,1,4,5,6,0,1,0.05,0,1,1,9,1,0,14,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,1,0,0,10,0.03,34,46,20,10,34,44,19,FALSE
8044,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,2,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,FALSE
8045,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,1,2,4,2,4,1,0,0,FALSE
8046,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.35,8,470.48,0.02,17,0.13,26.14,58.81,1,0,0,2,0.25,6,11,3,8,4,0,2,FALSE
8047,1,3,6,0,0,4,2,0.25,2,1,0,11,1,0,8,0,0,0,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0,1,2,11,0.18,13,21,8,12,11,0,8,FALSE
8048,1,3,1,0,0,4,2,0.29,2,2,1,6,1,0,7,0,2,1,5.23,11.25,661.62,0.02,17,0.09,36.76,58.81,0,1,2,6,0.2,5,12,2,9,10,0,7,FALSE
8049,2,3,0,2,0,4,2,0.18,2,1,0,6,1,0,9,1,2,1,12.13,11,1467.81,0.04,32,0.09,81.55,133.44,0,1,2,6,0.13,11,21,6,12,15,18.18,11,FALSE
8050,2,3,3,0,3,4,2,0.13,2,2,1,18,1,0,15,0,0,0,61.81,7.65,3614.76,0.16,106,0.13,200.82,472.7,0,1,2,18,0.09,52,54,17,5,22,16.67,15,FALSE
8051,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8052,0,1,1,1,0,0,1,0.5,0,1,1,2,1,0,1,0,0,0,8.54,4.67,186.03,0.01,12,0.21,10.33,39.86,1,0,0,3,0.25,4,8,3,7,4,50,2,TRUE
8053,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,1,1,5,1,5,1,0,0,FALSE
8054,10,1,0,0,9,0,1,0.14,0,1,1,1,1,0,7,0,0,0,44.77,2.18,213.1,0.03,25,0.46,11.84,97.67,1,0,0,2,0.04,12,13,11,4,28,56.25,7,FALSE
8055,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,FALSE
8056,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8057,0,3,1,0,0,4,2,1,2,2,1,6,1,0,0,0,0,0,6.69,7.5,376.42,0.02,14,0.13,20.91,50.19,0,1,2,6,1,5,9,3,9,2,0,0,FALSE
8058,1,3,3,2,0,4,2,0.2,2,2,1,7,1,0,8,0,1,0,21.83,3.94,338.43,0.03,22,0.25,18.8,85.95,0,1,2,7,0.15,9,13,8,7,13,20,10,FALSE
8059,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
8060,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,1,0,0,2,0.5,5,13,3,9,2,0,0,FALSE
8061,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8062,2,23,5,9,6,16,17,0.33,6,15,0,44,7,0,43,0,0,0,34.14,30,30723.65,0.34,172,0.03,1706.87,1024.11,0,5,8,29,0.27,64,108,32,30,62,25.86,52,FALSE
8063,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,FALSE
8064,1,1,1,2,0,0,1,0.33,0,1,1,2,1,0,1,0,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,3,0.17,3,5,3,4,6,66.67,3,FALSE
8065,0,3,0,0,0,6,2,1,2,1,0,5,1,0,0,0,2,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,0,2,3,5,2,2,4,2,4,1,0,0,FALSE
8066,1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0,2,FALSE
8067,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8068,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8069,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8070,8,15,10,0,7,22,8,0.3,8,5,0,35,6,0,27,0,0,0,50.39,14.03,9921.03,0.24,128,0.07,551.17,707.02,0,7,11,29,0.18,58,70,31,15,44,20.59,27,FALSE
8071,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8072,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,1,0,0,2,0.5,5,11,3,8,2,0,0,FALSE
8073,2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,5,0,25.11,40,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,FALSE
8074,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,1,0,0,3,0.5,4,8,4,7,2,0,0,FALSE
8075,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8076,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,FALSE
8077,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,1,0,13.67,6,492.27,0.03,21,0.17,27.35,82.04,0,1,2,6,0.33,6,15,5,10,6,0,4,FALSE
8078,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,0,2,FALSE
8079,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,1,3,4,3,4,1,0,0,FALSE
8080,1,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,0,1,1,42.67,3.56,539.44,0.05,41,0.28,29.97,151.72,1,0,0,2,0.08,16,25,9,4,12,0,9,FALSE
8081,3,9,0,0,0,14,5,0.21,6,1,0,15,3,0,24,3,0,0,17.84,15,4013.49,0.09,60,0.07,222.97,267.57,0,4,7,12,0.16,25,35,10,12,31,0,24,FALSE
8082,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8083,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8084,1,3,1,0,0,4,2,0.4,2,1,0,6,1,0,5,0,0,0,12.37,6,445.39,0.02,19,0.17,24.74,74.23,0,1,2,6,0.25,6,13,5,10,8,0,5,FALSE
8085,1,3,6,0,0,4,2,0.25,2,1,0,11,1,0,8,0,1,0,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0,1,2,11,0.18,13,21,8,12,11,0,8,FALSE
8086,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
8087,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8088,1,5,6,0,3,8,3,0.16,4,3,1,14,1,0,19,0,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,208.08,0,2,4,13,0.12,20,26,11,12,25,13.64,19,FALSE
8089,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8090,4,5,2,0,1,8,3,0.17,4,3,1,13,1,0,18,0,0,0,28.22,8.25,1920.54,0.08,53,0.12,106.7,232.79,0,2,4,12,0.12,22,31,12,9,25,5.26,18,FALSE
8091,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.25,2,5,2,5,4,0,2,FALSE
8092,0,1,0,0,0,4,1,1,2,1,1,1,1,0,0,0,1,1,5.8,2,23.22,0,5,0.5,1.29,11.61,1,1,2,2,1,1,4,1,4,1,0,0,FALSE
8093,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8094,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0,0,FALSE
8095,0,3,0,0,0,6,2,1,2,1,0,5,1,0,0,0,2,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,0,2,3,5,2,2,4,2,4,1,0,0,FALSE
8096,2,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.04,0,1,0,1,24,50,1,FALSE
8097,3,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.14,2,3,2,3,7,0,2,FALSE
8098,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,0,0,0,0,2,0,0,FALSE
8099,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,1,1,4,1,4,1,0,0,FALSE
8100,3,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.14,2,3,2,3,7,0,2,FALSE
8101,8,23,2,11,1,40,12,0.32,18,3,0,40,1,0,27,0,4,0,29.02,11.14,3602.85,0.11,68,0.09,200.16,323.33,0,11,20,30,0.24,24,44,14,13,49,30.77,38,FALSE
8102,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8103,5,11,3,0,5,20,1,0.04,10,1,1,27,1,0,25,0,0,0,32.32,12.94,5412.52,0.14,87,0.08,300.7,418.24,1,5,10,23,0.03,40,47,17,11,37,16.67,25,FALSE
8104,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8105,4,7,3,0,1,12,4,0.31,6,3,0,20,1,0,13,0,4,1,26.06,9.58,2393.23,0.08,56,0.1,132.96,249.73,0,3,6,18,0.2,23,33,12,10,20,7.14,13,FALSE
8106,8,9,3,13,4,16,5,0.16,8,3,0,25,1,0,19,0,0,0,29.26,19.96,11654.07,0.19,109,0.05,647.45,583.97,0,4,8,22,0.11,51,58,23,18,46,47.22,32,FALSE
8107,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,FALSE
8108,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,FALSE
8109,6,5,3,0,0,8,3,0.23,4,2,0,12,1,0,13,0,2,0,21,22.4,10536.98,0.16,89,0.04,585.39,470.4,0,2,4,11,0.14,28,61,15,24,21,0,13,FALSE
8110,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8111,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,FALSE
8112,6,1,4,0,0,0,1,0.08,0,1,1,11,1,0,13,0,1,1,35.16,5,879.05,0.06,45,0.2,48.84,175.81,1,0,0,12,0.05,20,25,10,5,21,0,13,FALSE
8113,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8114,42,1,0,38,75,0,1,0.02,0,1,1,1,1,0,5,0,0,0,142.01,9.77,13558.89,0.46,259,0.1,753.27,1387.61,1,0,0,2,0.01,114,145,35,6,162,95.76,43,FALSE
8115,12,25,8,1,17,42,13,0.17,18,9,0,97,3,0,74,0,5,0,104.53,29.55,91277.08,1.03,461,0.03,5070.95,3088.9,0,12,21,86,0.12,197,264,80,24,106,19.57,75,FALSE
8116,0,1,2,0,0,0,1,0.11,0,1,1,7,1,0,9,0,1,1,16.05,10.31,1708.46,0.06,39,0.1,94.91,165.67,1,0,0,8,0.09,15,24,8,11,11,0,9,FALSE
8117,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8118,6,37,6,0,0,72,19,0.33,34,8,0,75,15,0,58,0,0,0,45.28,39.26,69777.4,0.59,290,0.03,3876.52,1777.49,0,19,36,58,0.29,111,179,41,29,66,0,58,FALSE
8119,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,0,0,FALSE
8120,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8121,1,1,0,0,0,0,1,0.14,0,1,1,5,1,0,7,0,0,0,20.08,5.5,607.27,0.04,29,0.18,33.74,110.41,1,0,0,6,0.1,11,18,7,7,10,0,7,FALSE
8122,0,3,1,0,0,4,2,1,2,2,1,5,1,0,0,0,0,0,9.32,5,233.02,0.02,13,0.2,12.95,46.6,0,1,2,5,1,5,8,4,8,2,0,0,FALSE
8123,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,2,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,FALSE
8124,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0,0,FALSE
8125,2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,0,0,12.35,16,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0,11,FALSE
8126,1,3,4,0,2,4,2,0.17,2,2,1,8,1,0,12,0,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,131.69,0,1,2,8,0.12,13,18,8,11,17,14.29,12,FALSE
8127,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8128,0,3,2,0,0,6,2,0.25,2,2,1,6,1,0,8,0,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,241.48,0,2,3,6,0.2,19,33,12,13,10,0,8,FALSE
8129,0,3,0,0,0,4,2,0.17,2,1,0,6,1,0,12,4,1,0,29.02,13.6,5367.32,0.13,83,0.07,298.18,394.66,0,1,2,6,0.11,34,49,15,12,19,0,12,FALSE
8130,3,1,3,2,0,0,1,0.09,0,1,1,6,1,0,9,0,0,0,35.81,10.5,3947.65,0.13,82,0.1,219.31,375.97,1,0,0,7,0.06,35,47,15,9,16,18.18,11,FALSE
8131,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,FALSE
8132,0,1,0,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,10.34,2,41.36,0.01,8,0.5,2.3,20.68,1,0,0,4,0.2,2,6,2,4,5,0,3,FALSE
8133,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8134,2,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.04,0,1,0,1,24,50,1,FALSE
8135,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8136,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
8137,2,5,3,0,1,8,3,0.25,4,3,1,11,1,0,12,0,0,0,18.15,7.71,1080,0.05,35,0.13,60,140,0,2,4,10,0.19,12,23,7,9,16,7.69,12,FALSE
8138,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8139,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8140,6,31,5,0,13,62,16,0.15,30,13,0,78,1,0,109,0,0,0,37.46,86.64,281205.63,1.08,564,0.01,15622.54,3245.76,0,16,31,64,0.12,201,363,29,25,130,10.66,109,FALSE
8141,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8142,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
8143,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,0,2,FALSE
8144,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8145,0,7,1,0,0,10,4,0.57,4,2,0,12,4,1,7,0,4,1,11.7,22.5,5922.55,0.09,56,0.04,329.03,263.22,1,3,5,10,0.4,20,36,8,18,10,0,7,FALSE
8146,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
8147,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,3,1,1,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,3,0.5,4,7,4,6,2,0,0,FALSE
8148,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8149,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,1,1,5,1,5,1,0,0,FALSE
8150,0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,1,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,2,0.2,3,5,3,4,5,0,3,FALSE
8151,1,3,6,0,0,4,2,0.25,2,1,0,11,1,0,8,0,1,0,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,0,1,2,11,0.18,13,21,8,12,11,0,8,FALSE
8152,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8153,3,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.14,2,4,2,4,7,0,2,FALSE
8154,3,3,0,0,4,4,2,0.25,2,1,0,6,1,0,8,0,0,0,16.42,8.13,1084.18,0.04,32,0.12,60.23,133.44,0,1,2,6,0.12,13,19,8,10,17,33.33,8,FALSE
8155,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,2,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,FALSE
8156,2,3,0,2,0,4,2,0.18,2,1,0,6,1,0,9,1,2,1,12.13,11,1467.81,0.04,32,0.09,81.55,133.44,0,1,2,6,0.13,11,21,6,12,15,18.18,11,FALSE
8157,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,FALSE
8158,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8159,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,0,2,FALSE
8160,11,1,0,0,10,0,1,0.11,0,1,1,1,1,0,9,0,0,0,86,1.6,220.17,0.05,33,0.63,12.23,137.61,1,0,0,2,0.03,16,17,15,3,32,52.63,9,FALSE
8161,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,FALSE
8162,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8163,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
8164,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8165,1,1,0,0,4,0,1,0.25,0,1,1,1,1,0,4,0,0,0,21.67,1.8,70.2,0.01,13,0.56,3.9,39,1,0,0,2,0.09,6,7,5,3,11,50,4,FALSE
8166,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8167,0,1,1,2,0,0,1,0.33,0,1,1,2,1,0,1,0,0,0,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,3,0.2,3,5,3,4,5,66.67,3,FALSE
8168,2,1,0,0,3,0,1,0.07,0,1,1,1,1,0,15,0,0,0,43.11,8.94,3446.29,0.13,83,0.11,191.46,385.44,1,0,0,2,0.05,38,45,17,8,22,16.67,15,FALSE
8169,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
8170,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
8171,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
8172,7,1,4,5,6,0,1,0.05,0,1,1,9,1,0,14,1,1,1,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,1,0,0,10,0.03,34,46,20,10,34,44,19,FALSE
8173,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,4.75,1,4.75,0,3,1,0.26,4.75,1,0,0,2,1,1,2,1,2,1,0,0,FALSE
8174,2,3,1,3,0,4,2,0.4,2,2,1,6,1,0,2,0,0,0,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0,1,2,6,0.22,5,9,4,7,9,60,5,FALSE
8175,18,18,3,14,27,16,1,0.01,8,1,1,42,1,0,67,0,0,0,28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,1,4,8,31,0.01,99,139,27,26,128,37.96,81,FALSE
8176,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
